Source code,Target code,Goldstein_sum,Goldstein_mean,Goldstein_std,Goldstein_count
ABW,ABW,20.4,3.4,0.0,6
ABW,NLD,84.0,4.0,0.0,21
ABW,USA,19.599999999999998,2.8,0.0,7
AFG,AFG,10137.4,4.190739975196362,2.3618918073470407,2419
AFG,ARE,20.0,4.0,0.0,5
AFG,AUS,126.0,6.0,0.0,21
AFG,AZE,87.2,4.36,2.3473164969475473,20
AFG,BHR,22.4,2.8,0.0,8
AFG,BOL,70.0,7.0,0.0,10
AFG,CHN,254.3,4.70925925925926,2.6375566536716786,54
AFG,DEU,25.0,5.0,0.0,5
AFG,DZA,75.0,4.166666666666667,2.6076809620810595,18
AFG,EGY,48.0,6.857142857142857,2.6726124191242437,7
AFG,FRA,33.599999999999994,2.7999999999999994,0.0,12
AFG,GBR,56.0,2.8,0.0,20
AFG,IDN,208.3,4.166,1.5332518464002567,50
AFG,IGOSEAASN,12.0,4.0,0.0,3
AFG,IGOUNO,1674.0,3.2888015717092336,2.01604106913487,509
AFG,IGOUNOKID,368.8,6.705454545454546,1.6163995405677012,55
AFG,IGOUNOREFHCR,158.6,3.965,2.921147473870938,40
AFG,IGOUNOWFP,49.8,7.114285714285714,0.1951800145897068,7
AFG,IGOWSTNAT,20.4,3.4,0.0,6
AFG,IND,48.6,2.7,2.151059930250529,18
AFG,IRN,2505.1,3.836294027565084,2.107687445377735,653
AFG,IRQ,21.0,3.0,0.0,7
AFG,ISR,93.0,5.8125,1.3275918047351756,16
AFG,ITA,57.4,3.5875,1.6930741271426957,16
AFG,JOR,45.599999999999994,1.8999999999999997,0.0,24
AFG,KAZ,11.0,1.0,0.0,11
AFG,KGZ,112.0,4.0,2.496664441476534,28
AFG,KHM,7.2,0.4,0.0,18
AFG,KWT,17.099999999999998,1.8999999999999997,0.0,9
AFG,LAO,77.0,7.0,0.0,11
AFG,LBN,77.0,7.0,0.0,11
AFG,LBY,21.6,3.6,0.6196773353931867,6
AFG,LKA,92.9,3.5730769230769233,1.915945237695001,26
AFG,MAR,49.4,1.9,1.9663163529808725,26
AFG,MDA,91.0,6.066666666666666,1.0327955589886444,15
AFG,MYS,296.5,2.994949494949495,2.3001053098062103,99
AFG,NGOHLHIRC,485.59999999999997,3.5705882352941174,2.423897004506,136
AFG,PAK,7839.099999999999,3.378922413793103,2.056900722066444,2320
AFG,PAN,77.0,7.0,0.0,11
AFG,PER,77.0,7.0,0.0,11
AFG,PSE,34.0,3.4,0.0,10
AFG,QAT,24.0,6.0,0.0,4
AFG,RUS,1060.3,3.4763934426229506,2.1774034155772295,305
AFG,SAU,312.5,3.2216494845360826,2.438844791602322,97
AFG,SEA,17.099999999999998,1.8999999999999997,0.0,9
AFG,SYR,58.8,2.8,0.0,21
AFG,THA,11.2,2.8,0.0,4
AFG,TJK,1730.0,4.576719576719577,2.6524375118078556,378
AFG,TUN,874.6,3.456916996047431,1.7457663019941247,253
AFG,TUR,107.6,5.38,1.8375040279225456,20
AFG,UIS,137.8,3.6263157894736846,1.2862441049745545,38
AFG,USA,685.1,4.053846153846154,2.5275623490967383,169
AFG,UZB,1507.8,4.447787610619469,2.330277836437959,339
AFG,YEM,12.399999999999999,1.7714285714285711,0.9621404708847278,7
AFG,ZAF,32.3,1.9,0.0,17
AFR,AGO,3333.2,4.059926918392204,2.4575497403633295,821
AFR,ARE,275.9,5.016363636363636,1.3457427573736254,55
AFR,ARG,228.4,3.6253968253968254,1.6281761272295094,63
AFR,AUS,210.0,3.559322033898305,1.5517641400129967,59
AFR,AUT,86.39999999999999,2.541176470588235,0.48749057306119226,34
AFR,BDI,342.8,3.060714285714286,1.309381061600772,112
AFR,BEL,247.7,3.9951612903225806,1.7662062166656736,62
AFR,BEN,156.8,3.9200000000000004,2.322598014823387,40
AFR,BFA,21.0,1.0,0.0,21
AFR,BGD,80.0,4.0,0.0,20
AFR,BGR,56.4,2.35,0.4596785266097242,24
AFR,BHR,96.6,4.6,2.1234406043023664,21
AFR,BLR,35.0,7.0,0.0,5
AFR,BRA,84.2,4.21,1.32581653092885,20
AFR,BWA,1144.5,3.4577039274924473,1.8123882243360012,331
AFR,CAF,7.6,1.9,0.0,4
AFR,CAN,303.7,3.8935897435897435,2.1750258839235905,78
AFR,CHE,145.1,2.9019999999999997,1.3974451907765435,50
AFR,CHN,569.3,3.8993150684931503,2.355141011236028,146
AFR,CIV,171.5,2.5220588235294117,1.7910095200656413,68
AFR,CMR,268.0,4.872727272727273,2.74607157425095,55
AFR,COD,400.1,3.6372727272727277,1.1780764208563959,110
AFR,COG,76.0,4.0,0.0,19
AFR,CPV,73.6,5.257142857142857,1.218898800440088,14
AFR,CRI,48.3,2.0124999999999997,0.3040487661114793,24
AFR,CUB,713.7,3.6979274611398965,1.9243764831439234,193
AFR,CZE,341.9,2.3909090909090907,1.6486404595656308,143
AFR,DEU,317.1,3.6448275862068966,2.10496415595012,87
AFR,DJI,41.5,2.1842105263157894,0.4298102396468272,19
AFR,DNK,64.39999999999999,2.8,0.0,23
AFR,DZA,200.7,3.9352941176470586,1.0063445790407508,51
AFR,EGY,1227.6,3.4099999999999997,1.9849741969794208,360
AFR,ERI,122.1,2.5437499999999997,0.5989019207168215,48
