Source code,Target code,Goldstein_sum,Goldstein_mean,Goldstein_std,Goldstein_count
ABW,ABW,-68.0,-1.2592592592592593,3.5428651936777142,54
ABW,GBR,0.0,0.0,0.0,5
ABW,HND,13.299999999999999,1.9,0.0,7
ABW,KEN,5.8,1.45,0.5196152422706631,4
ABW,NLD,-371.40000000000003,-1.5539748953974897,3.2849502278371143,239
ABW,SUR,-59.0,-3.1052631578947367,4.0262297892432155,19
ABW,USA,68.39999999999999,0.2552238805970149,4.3181624466874675,268
AFG,AFG,-232538.9,-3.678714484591533,6.118141758528278,63212
AFG,AFR,-23.6,-1.0260869565217392,4.659810510320657,23
AFG,AGO,-1.6,-0.4,0.0,4
AFG,ALB,-476.4,-2.9048780487804877,5.879764663689703,164
AFG,ARE,382.3,2.7905109489051094,3.3464178216432567,137
AFG,ARM,6.0,1.0,0.0,6
AFG,AUS,1223.3,1.047345890410959,6.596330662650252,1168
AFG,AUT,-0.20000000000000018,-0.012500000000000011,1.6169415573854238,16
AFG,AZE,208.1,1.9448598130841122,1.9751872920441738,107
AFG,BDI,-6.200000000000003,-0.14761904761904768,4.373492107822914,42
AFG,BEL,770.9,2.4242138364779873,2.419116527643715,318
AFG,BGD,-125.30000000000001,-0.7327485380116959,4.118521013941445,171
AFG,BGR,357.1,4.201176470588235,5.476562488886424,85
AFG,BHR,53.599999999999994,1.8482758620689652,1.1111836320066133,29
AFG,BHS,6.0,1.0,0.0,6
AFG,BLR,23.2,2.32,4.067431622043571,10
AFG,BRA,-132.8,-3.688888888888889,7.781948994868197,36
AFG,BWA,83.2,6.4,0.0,13
AFG,CAN,-39146.2,-4.991864320326447,6.504971276861746,7842
AFG,CHE,178.0,1.7623762376237624,4.301717133544429,101
AFG,CHL,10.2,3.4,0.0,3
AFG,CHN,1918.7,1.9598569969356487,4.1554990275138195,979
AFG,CIV,-6.0,-2.0,0.0,3
AFG,COD,40.0,3.3333333333333335,1.2455983106584367,12
AFG,COG,198.1,6.390322580645161,2.9360239370856265,31
AFG,COL,-146.8,-5.6461538461538465,5.1585448156805445,26
AFG,CUB,-290.3,-0.8639880952380953,4.43755824210755,336
AFG,CYP,56.0,7.0,0.0,8
AFG,CZE,506.8,3.8984615384615386,4.056958508965861,130
AFG,DEU,2764.7999999999997,1.2711724137931033,5.3991678168245585,2175
AFG,DNK,-780.9,-1.4651031894934334,5.58379619287295,533
AFG,DZA,43.8,2.19,1.736875597763197,20
AFG,EGY,-141.5,-0.7369791666666666,4.17205076439819,192
AFG,ESP,413.8,2.0485148514851486,5.534830712604611,202
AFG,EST,-171.0,-1.204225352112676,4.851816552977849,142
AFG,ETH,-56.8,-2.84,3.1292171544972716,20
AFG,EUR,-486.1,-1.0022680412371134,5.062454469778861,485
AFG,FIN,128.2,3.770588235294117,2.248707293530799,34
AFG,FJI,-244.20000000000002,-3.5911764705882354,6.57468540292977,68
AFG,FRA,-3662.7,-3.429494382022472,6.5985230893439875,1068
AFG,FSM,22.799999999999997,1.2666666666666666,1.19213106267232,18
AFG,GBR,-44391.6,-4.827272727272727,6.206383074271218,9196
AFG,GRC,42.8,1.7833333333333332,5.123319802345101,24
AFG,HRV,120.0,1.935483870967742,4.358187951551317,62
AFG,HTI,49.800000000000004,8.3,0.0,6
AFG,HUN,236.2,3.8096774193548386,4.698263009248409,62
AFG,IDN,-6.799999999999999,-0.07816091954022987,5.4891102614336225,87
AFG,IGO,20.0,1.4285714285714286,3.631365196012814,14
AFG,IGOBUSGOE,115.19999999999999,2.5599999999999996,0.6187964858570959,45
AFG,IGOBUSGOS,11.2,2.8,0.0,4
AFG,IGOBUSIMF,12.0,3.0,0.0,4
AFG,IGOCASCIS,28.0,7.0,0.0,4
AFG,IGOCOPITP,-16.0,-2.6666666666666665,2.875181153713043,6
AFG,IGOEUREEC,80.8,0.8505263157894737,3.871111602523715,95
AFG,IGOMOSDEVIDB,10.0,2.5,0.0,4
AFG,IGOSASSAA,532.2,3.411538461538462,2.592992082603927,156
AFG,IGOSEAASN,4.0,1.0,0.0,4
AFG,IGOUNO,222.0,0.2820838627700127,4.921229053553414,787
AFG,IGOUNODEVWBK,180.0,4.5,2.1649894889304857,40
AFG,IGOUNOHRIHCH,-0.8,-0.4,0.0,2
AFG,IGOUNOIAE,42.0,7.0,0.0,6
AFG,IGOUNOKID,-279.8,-3.1795454545454547,5.736576717406621,88
AFG,IGOUNOREFHCR,351.6,3.1963636363636367,2.975185670645168,110
AFG,IGOUNOWFP,83.0,5.1875,4.7567320714961445,16
AFG,IGOWSTNAT,-36981.3,-3.8642946708463954,6.461487872712589,9570
AFG,IMGMOSALQ,-410.1000000000001,-0.07812916746046868,5.302398740071226,5249
AFG,IMGSEAMOSASF,-489.4,-3.2845637583892615,6.231596958485199,149
AFG,IMGSEAMOSJMA,33.6,3.7333333333333334,1.8520259177452132,9
AFG,IND,647.3,1.8708092485549133,3.8470749940552533,346
AFG,INT,-762.6,-4.0780748663101605,5.751259846531184,187
AFG,IRL,-483.2,-2.323076923076923,5.751433020661521,208
AFG,IRN,10594.7,2.120212127276366,3.9166991383997836,4997
AFG,IRQ,-2024.2,-0.45395828661134785,5.765728437386947,4459
AFG,ISL,3.8,1.9,0.0,2
AFG,ISR,1371.8999999999999,1.9911465892597966,4.926794914657665,689
AFG,ITA,1607.1,1.0435714285714286,5.537094846160348,1540
AFG,JAM,36.0,9.0,0.0,4
AFG,JOR,282.59999999999997,1.6335260115606935,3.7244209391754177,173
AFG,JPN,671.5,2.496282527881041,3.107799698284346,269
AFG,KAZ,624.4,3.7166666666666663,2.7633761063217617,168
