Source code,Target code,Goldstein_sum,Goldstein_mean,Goldstein_std,Goldstein_count
ABW,ABW,37.599999999999994,2.3499999999999996,0.46475800154488994,16
ABW,BHS,336.0,5.014925373134329,1.0074350466081317,67
ABW,DEU,11.399999999999999,1.8999999999999997,0.0,6
ABW,GHA,20.9,1.9,0.0,11
ABW,ISR,63.6,3.7411764705882353,3.1525899716600896,17
ABW,JAM,25.499999999999996,0.7083333333333333,1.8219887093895113,36
ABW,MEX,22.799999999999997,1.8999999999999997,0.0,12
ABW,NLD,28.0,2.8,0.0,10
ABW,PER,19.599999999999998,2.8,0.0,7
ABW,SAU,30.799999999999997,2.8,0.0,11
ABW,TUR,235.2,2.8,0.0,84
ABW,USA,350.8,3.024137931034483,2.7261254776587287,116
ABW,VEN,49.4,1.9,0.0,26
AFG,AFG,-43195.7,-0.8710215357315696,6.366740417067713,49592
AFG,AFR,116.6,5.069565217391304,1.9396426059290353,23
AFG,AGO,-110.0,-10.0,0.0,11
AFG,ALB,-54.800000000000004,-1.4051282051282052,4.51651639849428,39
AFG,ARE,1042.8999999999999,2.115415821501014,1.3970663512336026,493
AFG,ARG,9.5,1.9,0.0,5
AFG,ARM,186.0,1.24,3.887823013620206,150
AFG,AUS,-1693.8,-2.0506053268765134,6.528344232729614,826
AFG,AUT,117.89999999999999,1.1228571428571428,0.6573924514054258,105
AFG,AZE,-1238.5,-2.9771634615384617,7.238503648351071,416
AFG,BDI,-50.0,-10.0,0.0,5
AFG,BEL,-576.9,-4.150359712230216,4.775805176832572,139
AFG,BGD,28.499999999999996,0.3,3.7924056251318787,95
AFG,BGR,64.69999999999999,1.702631578947368,5.448703631691014,38
AFG,BHR,63.599999999999994,2.446153846153846,1.3929050992026037,26
AFG,BLR,-280.0,-10.0,0.0,28
AFG,BRA,35.0,7.0,0.0,5
AFG,BTN,44.0,4.0,0.0,11
AFG,CAF,-20.0,-5.0,0.0,4
AFG,CAN,-4728.2,-2.9963244613434727,5.586458777727992,1578
AFG,CHE,126.89999999999999,0.88125,4.079112215731686,144
AFG,CHN,1395.0,2.372448979591837,3.965381213205947,588
AFG,COD,30.0,3.0,0.0,10
AFG,COM,165.0,2.5,0.0,66
AFG,CUB,-260.0,-5.0,0.0,52
AFG,CYP,151.0,2.9038461538461537,2.3122827646528026,52
AFG,CZE,344.2,2.423943661971831,0.7229696027143235,142
AFG,DEU,3903.5,1.7008714596949892,5.340211909021237,2295
AFG,DNK,-183.0,-1.7102803738317758,5.076972329435769,107
AFG,DZA,69.0,4.928571428571429,2.1290765681316004,14
AFG,EGY,75.0,0.7653061224489796,5.493765952269231,98
AFG,ESP,76.2,3.6285714285714286,0.2985680109168717,21
AFG,ETH,22.799999999999997,1.8999999999999997,0.0,12
AFG,EUR,-322.1,-3.010280373831776,6.098343953669117,107
AFG,FIN,12.0,0.75,0.447213595499958,16
AFG,FRA,-528.0,-1.2054794520547945,6.829795211425569,438
AFG,FSM,387.79999999999995,3.1024,0.9752141204090317,125
AFG,GBR,-6752.5,-2.607142857142857,6.753693404860278,2590
AFG,GNB,209.5,2.8698630136986303,1.2445084852515123,73
AFG,GRC,-0.5,-0.010416666666666666,1.2032296226500971,48
AFG,HUN,39.8,1.9899999999999998,0.7670174636041112,20
AFG,IDN,0.0,0.0,0.0,4
AFG,IGOBUSGOS,4.0,0.4,0.0,10
