Source code,Target code,Goldstein_sum,Goldstein_mean,Goldstein_std,Goldstein_count
ABW,ABW,-25.0,-5.0,0.0,5
ABW,BHS,-36.0,-7.2,0.0,5
ABW,PER,-60.0,-5.0,0.0,12
ABW,USA,-461.0,-5.488095238095238,1.5867983042246752,84
AFG,AFG,-655521.5,-7.0724211593858906,3.4317845235617646,92687
AFG,AFR,-688.4,-5.5072,2.921835923061102,125
AFG,ARE,-368.0,-5.935483870967742,2.13381032037577,62
AFG,ARG,-150.0,-10.0,0.0,15
AFG,ARM,-424.0,-5.3,3.726062842169664,80
AFG,ATG,-210.0,-10.0,0.0,21
AFG,AUS,-22294.1,-7.9029067706487055,2.7896971139183737,2821
AFG,AZE,-205.6,-5.14,0.3078461154038342,40
AFG,BEL,-267.3,-0.9281250000000001,1.545457756685814,288
AFG,BGD,-3358.8,-6.840733197556008,2.980229184464927,491
AFG,BGR,-304.0,-7.069767441860465,1.3074028933658488,43
AFG,BHR,-94.1,-3.2448275862068963,2.8482558832300646,29
AFG,BLR,-40.0,-10.0,0.0,4
AFG,BRA,-50.0,-10.0,0.0,5
AFG,CAN,-25130.1,-9.239007352941176,1.7299166857268198,2720
AFG,CHE,-6825.4,-6.519006685768863,3.6758125969049624,1047
AFG,CHN,-2906.2,-2.8215533980582523,2.4702784305330354,1030
AFG,CIV,-30.0,-10.0,0.0,3
AFG,CMR,-72.0,-4.0,0.0,18
AFG,COD,-110.0,-10.0,0.0,11
AFG,COG,-60.0,-10.0,0.0,6
AFG,COL,-475.0,-5.0,0.0,95
AFG,CUB,-3940.0,-5.0,0.0,788
AFG,CYP,-189.2,-4.614634146341463,4.823357802175252,41
AFG,CZE,-125.0,-5.0,0.0,25
AFG,DEU,-7303.0,-7.266666666666667,2.8661253696923588,1005
AFG,DNK,-5070.0,-10.0,0.0,507
AFG,DZA,-3730.0,-9.467005076142131,1.558095550831604,394
AFG,EGY,-362.8,-6.255172413793104,4.227195678352884,58
AFG,ESP,-1980.0,-9.383886255924171,1.8019899229015606,211
AFG,EUR,-2842.8,-7.621447721179625,3.5458852490660946,373
AFG,FIN,-100.0,-10.0,0.0,10
AFG,FJI,-13.5,-1.6875,1.914931927175033,8
AFG,FRA,-9919.6,-6.980717804363125,3.6765445798703875,1421
AFG,FSM,-120.0,-10.0,0.0,12
AFG,GBR,-114098.3,-8.5646524545864,2.675928513987418,13322
AFG,GEO,-120.0,-10.0,0.0,12
AFG,GHA,-40.0,-5.0,0.0,8
AFG,GRC,-35.0,-5.0,0.0,7
AFG,HND,-40.0,-2.0,0.0,20
AFG,HTI,-12.0,-4.0,0.0,3
AFG,HUN,-230.0,-9.2,1.8708286933869707,25
AFG,IDN,-49.2,-3.075,1.6546903033498441,16
AFG,IGOEUREEC,-74.80000000000001,-4.4,0.0,17
AFG,IGOSASSAA,-20.0,-5.0,0.0,4
AFG,IGOUNO,-4000.7,-5.989071856287425,3.4454085268466947,668
AFG,IGOUNODEVWBK,-63.0,-7.0,0.0,9
AFG,IGOUNOKID,-130.0,-3.0232558139534884,1.0115610777177466,43
AFG,IGOUNOREFHCR,-20.0,-4.0,0.0,5
AFG,IGOUNOWFP,-172.8,-7.2,0.0,24
AFG,IGOWSTNAT,-121582.5,-7.126340777211183,3.504010952920955,17061
AFG,IMGMOSALQ,-11888.8,-6.4542888165038,3.3103832433732348,1842
AFG,IMGSEAMOSASF,-6.0,-2.0,0.0,3
AFG,IND,-2996.7,-6.985314685314685,3.7579502896810317,429
AFG,INT,-271.6,-3.6213333333333337,2.91938041063202,75
AFG,IRL,-6570.5,-8.489018087855298,2.7044969148466356,774
AFG,IRN,-12665.9,-4.994440063091482,3.3282777206470047,2536
AFG,IRQ,-42243.8,-8.353529760727705,3.0863335537395935,5057
AFG,ISR,-1344.8,-4.854873646209386,3.736417877167576,277
AFG,ITA,-2907.0,-6.823943661971831,2.3834210581321904,426
AFG,JOR,-1038.8,-7.3673758865248224,3.1581978689006607,141
AFG,JPN,-750.2,-7.213461538461539,3.3668013021583385,104
AFG,KAZ,-615.2,-4.185034013605443,0.6337919953389263,147
AFG,KEN,-70.0,-7.0,2.581988897471611,10
AFG,KGZ,-573.0,-6.161290322580645,2.3419163584581812,93
AFG,KIR,-60.0,-10.0,0.0,6
AFG,KOR,-698.0,-8.409638554216867,1.8546983488763642,83
AFG,KWT,-873.6,-7.531034482758621,1.649000424135967,116
AFG,LBN,-142.0,-8.352941176470589,1.8007351439963426,17
AFG,LBY,-3322.0,-5.678632478632479,2.0807594215859435,585
AFG,LKA,-104.0,-5.777777777777778,3.0784938172759966,18
AFG,MAR,-75.0,-7.5,2.6352313834736494,10
AFG,MCO,-520.0,-10.0,0.0,52
AFG,MDV,-731.6,-4.303529411764706,3.6374757831625955,170
AFG,MEX,-598.0,-4.564885496183206,1.447008780161663,131
AFG,MKD,-20.0,-5.0,0.0,4
AFG,MLI,-1202.4,-7.331707317073171,3.2374676936126168,164
AFG,MLT,-168.0,-6.0,3.48541936474625,28
AFG,MWI,-150.0,-10.0,0.0,15
AFG,MYS,-1031.8,-5.488297872340425,2.95022364358386,188
AFG,NGA,-3334.0,-9.834808259587021,1.1393308304585423,339
AFG,NGO,-620.0,-10.0,0.0,62
AFG,NGOHLHIRC,-113.0,-8.071428571428571,2.0555473055307494,14
AFG,NGOHRIHRW,-1123.6,-3.0783561643835613,3.2504433398792636,365
AFG,NGOICG,-1967.5,-4.431306306306307,2.5442161389109863,444
AFG,NIC,-490.0,-10.0,0.0,49
AFG,NLD,-544.0,-7.157894736842105,3.640705541801653,76
AFG,NMR,-19.5,-6.5,0.0,3
AFG,NOR,-366.0,-8.714285714285714,2.4917983934197965,42
AFG,NPL,-1266.0,-9.042857142857143,2.2476892325052056,140
AFG,NZL,-4799.8,-8.586404293381038,2.798020508887235,559
