Source code,Target code,Goldstein_sum,Goldstein_mean,Goldstein_std,Goldstein_count
ABW,ISR,-2.4000000000000004,-0.4000000000000001,0.0,6
ABW,JAM,-22.0,-2.0,0.0,11
ABW,USA,-44.0,-4.0,0.0,11
AFG,AFG,-156112.4,-6.806732068890342,3.482296858219117,22935
AFG,AGO,-110.0,-10.0,0.0,11
AFG,ALB,-100.8,-7.2,0.0,14
AFG,ARE,-34.0,-2.0,0.0,17
AFG,ARM,-168.0,-2.0,0.0,84
AFG,AUS,-3274.2,-8.373913043478261,2.6769739484396013,391
AFG,AZE,-2090.0,-9.126637554585153,2.500287273772853,229
AFG,BDI,-50.0,-10.0,0.0,5
AFG,BEL,-671.5,-7.1436170212765955,2.2368160219978526,94
AFG,BGD,-140.0,-3.58974358974359,0.818147738490611,39
AFG,BGR,-60.0,-10.0,0.0,6
AFG,BLR,-280.0,-10.0,0.0,28
AFG,CAF,-20.0,-5.0,0.0,4
AFG,CAN,-6608.6,-7.35924276169265,2.717921915256875,898
AFG,CHE,-190.2,-4.134782608695652,1.7502021967385937,46
AFG,CHN,-437.4,-4.2057692307692305,2.2277084278317063,104
AFG,CUB,-260.0,-5.0,0.0,52
AFG,DEU,-3402.5,-9.025198938992043,2.2647334456838153,377
AFG,DNK,-288.5,-9.616666666666667,0.21509153357603786,30
AFG,EGY,-206.4,-8.6,1.4301109716746983,24
AFG,EUR,-469.2,-8.378571428571428,2.331656787913559,56
AFG,FRA,-1552.7,-9.080116959064327,2.2473152579451448,171
AFG,GBR,-11655.5,-7.923521414004079,2.810815622191556,1471
AFG,GRC,-10.0,-5.0,0.0,2
AFG,IGOBUSIMF,-530.0,-10.0,0.0,53
AFG,IGOCOPITP,-55.0,-7.857142857142857,2.6726124191242437,7
AFG,IGOEUREEC,-20.0,-4.0,0.0,5
AFG,IGOUNO,-6441.5,-8.646308724832215,2.556630728934228,745
AFG,IGOUNOKID,-110.0,-10.0,0.0,11
AFG,IGOWSTNAT,-35462.4,-8.405404124200048,2.669681948031165,4219
AFG,IMGMOSALQ,-1757.6,-6.1240418118466895,3.3804580892758525,287
AFG,IND,-91.2,-6.08,1.0276186062932107,15
AFG,INT,-837.0,-9.3,2.202399100470396,90
AFG,IRL,-98.5,-6.566666666666666,2.8401877872187726,15
AFG,IRN,-2184.4,-5.314841849148419,2.496445993182813,411
AFG,IRQ,-6860.0,-3.6961206896551726,3.114890078141321,1856
AFG,ISR,-227.5,-8.125,1.6701352795063797,28
AFG,ITA,-40.0,-10.0,0.0,4
AFG,JOR,-113.0,-4.913043478260869,1.6763879860706161,23
AFG,KWT,-611.4,-8.86086956521739,1.8372947977700926,69
AFG,LBN,-10307.0,-9.37852593266606,1.4579826157545086,1099
AFG,LBY,-131.6,-7.741176470588235,4.19747823453699,17
AFG,LTU,-57.2,-4.4,0.0,13
AFG,MAR,-476.0,-9.153846153846153,2.2350559530182177,52
AFG,MCO,-220.0,-10.0,0.0,22
AFG,MDV,-2230.0,-5.04524886877828,0.4740308710643996,442
AFG,MWI,-30.0,-5.0,0.0,6
AFG,MYS,-830.4,-7.833962264150943,3.74330861525451,106
AFG,NGA,-20.0,-5.0,0.0,4
AFG,NGOHRIHRW,-58.800000000000004,-0.4,0.0,147
AFG,NGOICG,-2.0,-0.4,0.0,5
AFG,NGOXFM,-10.0,-2.0,0.0,5
AFG,NPL,-196.0,-7.538461538461538,2.249102385055322,26
AFG,NZL,-138.5,-6.925,2.4239756382308886,20
AFG,OMN,-110.0,-10.0,0.0,11
AFG,PAK,-60751.4,-6.961315457774722,3.4415135619229273,8727
AFG,PAN,-130.0,-10.0,0.0,13
AFG,PHL,-137.0,-4.892857142857143,3.0348504840135795,28
AFG,POL,-20.0,-5.0,0.0,4
AFG,PRK,-10.0,-5.0,0.0,2
AFG,QAT,-99.2,-4.96,1.5045195071412074,20
AFG,ROU,-65.6,-3.28,4.513558521423621,20
AFG,RUS,-2985.3,-6.080040733197556,3.027615886720291,491
AFG,SAS,-268.0,-7.243243243243243,3.631692331295314,37
AFG,SAU,-4938.0,-8.513793103448275,3.0735625858618363,580
AFG,SDN,-150.0,-10.0,0.0,15
AFG,SGP,-110.0,-10.0,0.0,11
AFG,SOM,-152.0,-6.333333333333333,4.071819021632413,24
AFG,SSD,-20.0,-5.0,0.0,4
AFG,SWE,-570.0,-10.0,0.0,57
AFG,SYR,-1331.8,-6.726262626262626,3.084662759001169,198
AFG,THA,-18.0,-2.0,0.0,9
AFG,TJK,-395.8,-6.282539682539682,3.3809017542346598,63
AFG,TKM,-20.0,-5.0,0.0,4
AFG,TUN,-40.0,-10.0,0.0,4
AFG,TUR,-265.0,-4.818181818181818,0.38924947208076155,55
AFG,UIS,-275.5,-3.4873417721518987,2.9115757954179182,79
AFG,UKR,-622.5,-9.7265625,0.9467139806251471,64
AFG,USA,-116679.6,-6.11079920393841,3.5710960252512636,19094
AFG,UZB,-116.0,-3.135135135135135,1.4750171780951147,37
AFG,VAT,-90.0,-10.0,0.0,9
AFG,VNM,-450.0,-10.0,0.0,45
AFG,YEM,-57.2,-4.4,0.0,13
AFG,ZAF,-80.0,-10.0,0.0,8
AFR,AFG,-50.0,-10.0,0.0,5
AFR,AGO,-376.0,-6.266666666666667,3.6590573328347498,60
AFR,ARE,-110.0,-5.0,0.0,22
AFR,ARM,-1.1,-0.1,0.0,11
AFR,AUS,-1694.8,-5.135757575757576,3.2283028658939976,330
AFR,BDI,-110.0,-10.0,0.0,11
AFR,BEL,-273.0,-6.658536585365853,2.4658645147043354,41
AFR,BFA,-102.3,-4.2625,2.2009508814620773,24
AFR,BGD,-90.0,-9.0,0.0,10
AFR,BRA,-261.2,-6.074418604651163,3.4621829765994674,43
AFR,BWA,-25.0,-5.0,0.0,5
AFR,CAF,-3167.2,-5.790127970749543,3.235134130254316,547
AFR,CAN,-726.4,-6.428318584070796,3.676845237101771,113
AFR,CHE,-298.4,-6.348936170212766,3.6961714822599836,47
AFR,CHL,-16.0,-4.0,0.0,4
AFR,CHN,-1795.0,-3.22262118491921,2.5312418302808104,557
AFR,CIV,-36.0,-4.0,1.5,9
AFR,CMR,-186.2,-2.2433734939759034,1.1819983875070859,83
AFR,COD,-568.0,-8.231884057971014,2.979068782336045,69
AFR,COG,-4897.6,-9.584344422700587,1.7399316841342143,511
AFR,CUB,-118.0,-4.538461538461538,0.45876087285375444,26
AFR,CYP,-183.0,-4.945945945945946,1.84007768474211,37
AFR,CZE,-513.0,-5.7,2.046921503245651,90
AFR,DEU,-506.5,-6.753333333333333,2.357239185270892,75
AFR,DNK,-50.0,-10.0,0.0,5
