Source code,Target code,Goldstein_sum,Goldstein_mean,Goldstein_std,Goldstein_count
AFG,AFG,-731.0,-1.0718475073313782,6.110985206498154,682
AFG,PAK,252.6,0.5563876651982379,5.193440521448709,454
AFG,RUS,27.299999999999997,0.11818181818181817,5.4498758008838415,231
AFR,AGO,448.0,1.7230769230769232,5.0272007372639544,260
AFR,GBR,191.2,0.9958333333333332,4.12232884586347,192
AFR,KEN,219.5,1.31437125748503,4.002563567808712,167
AFR,LBR,136.6,0.7423913043478261,5.223145916668346,184
AFR,MOZ,368.5,1.65990990990991,3.9342981908201224,222
AFR,NAM,500.5,1.6572847682119205,4.435989543974633,302
AFR,NGA,298.0,2.3464566929133857,3.4733176874611185,127
AFR,USA,768.3,1.1054676258992806,3.887139666672082,695
AFR,ZAF,1641.6,0.9583187390542907,4.666061345516346,1713
AFR,ZMB,354.3,1.753960396039604,3.5129623731602417,202
AFR,ZWE,374.0,2.352201257861635,3.287872546691788,159
AGO,AFR,367.8,2.113793103448276,4.611914011245201,174
AGO,AGO,943.1,1.5797319932998326,4.675615876081923,597
AGO,CUB,442.2,2.81656050955414,5.410458143710268,157
AGO,NAM,511.2,2.556,4.689469010238788,200
AGO,PRT,354.1,2.2993506493506497,4.1583445793906115,154
AGO,USA,250.6,1.3545945945945945,3.757874771291581,185
ALB,ALB,16.999999999999993,0.04126213592233008,4.592954125638239,412
ALB,GRC,-76.4,-0.4,5.062160969804351,191
ALB,USA,283.0,2.1278195488721803,2.699589008659568,133
ARG,ARG,138.1,0.6192825112107623,4.803633705871865,223
ARG,BRA,575.2,3.7109677419354843,3.4911310216949705,155
ARG,GBR,512.9,1.8317857142857141,5.144760046841849,280
ARM,ARM,-301.7,-1.639673913043478,6.069812602518983,184
ARM,AZE,-2576.1,-3.926981707317073,6.0079606761935285,656
ARM,RUS,-253.1,-0.7909375,5.736339564114697,320
AUS,AUS,730.4,1.502880658436214,3.9914847422461603,486
AUS,IDN,471.1,3.6519379844961244,3.006921722646606,129
AUS,KHM,520.2,3.4680000000000004,3.332720033064876,150
AUS,NZL,335.7,2.072222222222222,4.4720977611287935,162
AUS,USA,254.4,1.6412903225806452,3.704907014567848,155
AUT,AUT,267.09999999999997,1.117573221757322,3.8803243131313434,239
AUT,IRQ,221.6,1.7870967741935484,4.445239853642576,124
AZE,ARM,-2468.1,-3.7796324655436444,6.314164997789689,653
AZE,AZE,-485.2,-2.5139896373056994,5.5932773208014686,193
AZE,IRN,-209.3,-1.443448275862069,5.557487614235003,145
AZE,RUS,-469.5,-1.3041666666666667,5.507407963743799,360
